Código;Fundo;Data;Cota;Variação;Captação;Resgate;PL;Cotistas
18920;APEX INFINITY 8 LONG-BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;17/04/2014;1,08326488;1,20%;R$ 0,00;R$ 100,000,00;R$ 145,431,189,03;113
18920;APEX INFINITY 8 LONG-BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;16/04/2014;1,07045336;0,97%;R$ 0,00;R$ 1,705,603,75;R$ 143,810,025,26;113
18920;APEX INFINITY 8 LONG-BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;15/04/2014;1,06012399;-0,82%;R$ 0,00;R$ 0,00;R$ 144,111,471,42;115
18920;APEX INFINITY 8 LONG-BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;14/04/2014;1,06888238;-0,41%;R$ 0,00;R$ 1,115,969,37;R$ 145,302,073,09;115
18920;APEX INFINITY 8 LONG-BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;11/04/2014;1,07329313;1,63%;R$ 0,00;R$ 0,00;R$ 147,022,237,38;116
18920;APEX INFINITY 8 LONG-BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;10/04/2014;1,05603174;0,06%;R$ 0,00;R$ 800,013,19;R$ 144,657,730,39;116
18920;APEX INFINITY 8 LONG-BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;09/04/2014;1,05544003;-0,37%;R$ 0,00;R$ 361,375,55;R$ 145,376,241,58;116
18920;APEX INFINITY 8 LONG-BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;08/04/2014;1,05932369;-0,68%;R$ 0,00;R$ 0,00;R$ 146,273,882,69;117
18920;APEX INFINITY 8 LONG-BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;07/04/2014;1,06654485;0,74%;R$ 0,00;R$ 2,467,184,26;R$ 147,270,997,55;117
18920;APEX INFINITY 8 LONG-BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;04/04/2014;1,05870498;-0,59%;R$ 0,00;R$ 0,00;R$ 148,637,498,47;119
18920;APEX INFINITY 8 LONG-BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;03/04/2014;1,06497164;-0,56%;R$ 0,00;R$ 0,00;R$ 149,517,309,88;119
